student_id,track,grade_level,academic_year,semester,gender,curriculum_relevance_rating,learning_pace_appropriateness,individual_support_availability,learning_style_accommodation,teaching_quality_rating,learning_environment_rating,peer_interaction_satisfaction,extracurricular_satisfaction,academic_progress_rating,skill_development_rating,critical_thinking_improvement,problem_solving_confidence,physical_safety_rating,psychological_safety_rating,bullying_prevention_effectiveness,emergency_preparedness_rating,mental_health_support_rating,stress_management_support,physical_health_support,overall_wellbeing_rating,overall_satisfaction,positive_aspects,improvement_suggestions,additional_comments,consent_given,ip_address,attendance_rate,grade_average,participation_score,extracurricular_hours,counseling_sessions,created_at,updated_at,learner_needs_index,satisfaction_score,success_index,safety_index,wellbeing_index
CSS-3138,CSS,12,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Some good points, some areas for improvement","Some good points, some areas for improvement",Some improvements needed in teaching methods,True,192.168.252.117,90.07,2.84,3,20,2,2025-10-12T15:10:04.114271,2025-10-12T15:10:04.114271,4.0,4.0,4.0,4.0,4.0
CSS-5018,CSS,12,2025-2026,1st Semester,Female,4,4,3,3,4,3,4,4,3,4,4,4,4,3,4,4,3,3,4,3,3,Learning pace is okay but could be better,It's fine but could be more engaging,Average experience overall,True,192.168.186.200,82.33,2.36,3,12,1,2025-10-14T15:10:04.114271,2025-10-14T15:10:04.114271,3.5,3.75,3.75,3.75,3.25
CSS-3010,CSS,11,2025-2026,1st Semester,Male,3,3,4,3,3,4,4,3,4,4,3,3,3,4,4,4,3,4,3,3,3,Resources are adequate but not exceptional,Some areas need improvement,Learning pace is okay but could be better,True,192.168.28.37,79.65,2.34,3,9,1,2025-10-16T15:10:04.114271,2025-10-16T15:10:04.114271,3.25,3.5,3.5,3.75,3.25
CSS-9045,CSS,12,2025-2026,1st Semester,Male,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3,Satisfactory learning environment,The learning pace is too fast for me,Resources and facilities need upgrading,True,192.168.204.6,72.99,1.56,2,13,0,2025-10-18T15:10:04.114271,2025-10-18T15:10:04.114271,3.0,2.25,2.5,3.0,2.5
CSS-8387,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,Some improvements needed in teaching methods,It's fine but could be more engaging,It's fine but could be more engaging,True,192.168.207.42,86.42,2.66,4,5,1,2025-10-20T15:10:04.114271,2025-10-20T15:10:04.114271,4.0,4.0,4.0,4.75,4.0
CSS-6681,CSS,11,2025-2026,1st Semester,Prefer not to say,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Great learning environment and helpful instructors,Resources are adequate but not exceptional,Good balance between theory and practical work,True,192.168.124.255,100.0,3.88,4,19,2,2025-10-21T15:10:04.114271,2025-10-21T15:10:04.114271,5.0,4.75,5.0,5.0,4.75
CSS-9781,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,Learning pace is okay but could be better,"Some good points, some areas for improvement",Resources are adequate but not exceptional,True,192.168.6.133,89.49,2.56,4,16,0,2025-10-23T15:10:04.114271,2025-10-23T15:10:04.114271,4.0,4.0,4.0,4.25,4.0
CSS-2367,CSS,11,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Some areas need improvement,Some areas need improvement,Average experience overall,True,192.168.187.178,85.51,3.2,3,4,1,2025-10-25T15:10:04.114271,2025-10-25T15:10:04.114271,4.0,4.0,4.0,4.0,4.0
CSS-9123,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,Average experience overall,Some areas need improvement,Some areas need improvement,True,192.168.112.132,94.31,3.08,3,12,0,2025-10-27T15:10:04.114271,2025-10-27T15:10:04.114271,4.0,4.0,4.0,4.75,4.0
CSS-4372,CSS,11,2025-2026,2nd Semester,Male,3,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,Average experience overall,Satisfactory learning environment,It's fine but could be more engaging,True,192.168.245.185,85.17,2.73,3,15,1,2025-05-02T15:10:04.134247,2025-05-02T15:10:04.134247,3.5,3.75,3.5,4.0,3.75
CSS-8033,CSS,12,2025-2026,1st Semester,Female,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,The program meets basic expectations,Need better mental health support services,Limited support for struggling students,True,192.168.52.146,76.69,1.32,2,11,2,2025-05-03T15:10:04.134247,2025-05-03T15:10:04.134247,2.25,2.5,2.0,2.0,2.75
CSS-5808,CSS,11,2025-2026,2nd Semester,Female,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,Satisfactory learning environment,Resources and facilities need upgrading,Not enough practical hands-on experience,True,192.168.155.212,75.47,1.43,2,20,4,2025-05-05T15:10:04.134247,2025-05-05T15:10:04.134247,2.25,2.0,2.5,2.25,2.25
CSS-6861,CSS,12,2025-2026,2nd Semester,Female,3,3,4,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,3,The curriculum could be more relevant to real-world applications,Some areas need improvement,Learning pace is okay but could be better,True,192.168.63.19,82.03,2.74,3,6,2,2025-05-07T15:10:04.134247,2025-05-07T15:10:04.134247,3.25,3.5,3.75,4.0,3.75
CSS-6388,CSS,11,2025-2026,2nd Semester,Female,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,3,Learning pace is okay but could be better,Satisfactory learning environment,Some improvements needed in teaching methods,True,192.168.55.120,83.91,2.28,3,18,1,2025-05-09T15:10:04.134247,2025-05-09T15:10:04.134247,3.75,3.75,3.5,4.0,3.5
CSS-2686,CSS,12,2025-2026,1st Semester,Female,2,2,2,2,3,2,3,2,2,2,3,2,3,3,3,2,3,2,2,2,2,"Some good points, some areas for improvement",The learning pace is too fast for me,Feel overwhelmed and unsupported,True,192.168.144.72,71.59,1.16,2,19,5,2025-05-11T15:10:04.134247,2025-05-11T15:10:04.134247,2.0,2.5,2.25,2.75,2.25
CSS-9092,CSS,12,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,Excellent facilities and resources available,Average experience overall,Love the hands-on learning approach,True,192.168.128.12,96.14,2.96,4,8,1,2025-05-12T15:10:04.134247,2025-05-12T15:10:04.134247,4.0,4.0,4.0,4.5,4.0
CSS-1348,CSS,12,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,The school provides great support services,Some improvements needed in teaching methods,Good balance between theory and practical work,True,192.168.73.5,96.12,3.15,4,20,2,2025-05-14T15:10:04.134247,2025-05-14T15:10:04.134247,4.0,4.0,4.0,4.25,4.0
CSS-9642,CSS,12,2025-2026,1st Semester,Female,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,The school provides great support services,Learning pace is okay but could be better,Great learning environment and helpful instructors,True,192.168.11.87,100.0,3.81,4,20,0,2025-05-16T15:10:04.134247,2025-05-16T15:10:04.134247,4.5,4.75,5.0,5.0,4.75
CSS-7559,CSS,12,2025-2026,2nd Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,I feel supported in my learning journey,Average experience overall,Teachers are very supportive and understanding,True,192.168.21.143,86.98,3.11,4,10,1,2025-05-18T15:10:04.134247,2025-05-18T15:10:04.134247,4.0,4.0,4.0,4.25,4.0
CSS-2683,CSS,12,2025-2026,1st Semester,Female,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,It's fine but could be more engaging,Satisfactory learning environment,Satisfactory learning environment,True,192.168.8.58,86.13,2.84,3,1,0,2025-05-20T15:10:04.134247,2025-05-20T15:10:04.134247,3.75,3.0,4.0,4.0,3.25
CSS-7043,CSS,11,2025-2026,1st Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Love the hands-on learning approach,Average experience overall,The curriculum is relevant and well-structured,True,192.168.209.232,88.69,3.17,4,17,0,2025-05-21T15:10:04.134247,2025-05-21T15:10:04.134247,4.0,4.0,4.0,4.0,4.0
CSS-2229,CSS,11,2025-2026,1st Semester,Other,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,3,2,2,2,3,2,Satisfactory learning environment,Limited support for struggling students,Need more individual support and attention,True,192.168.68.85,71.64,1.16,2,19,3,2025-05-23T15:10:04.134247,2025-05-23T15:10:04.134247,2.5,2.5,2.25,2.5,2.25
CSS-3424,CSS,12,2025-2026,1st Semester,Male,4,3,4,3,3,4,4,3,3,3,4,3,4,3,4,4,4,4,3,4,3,Learning pace is okay but could be better,It's fine but could be more engaging,"Some good points, some areas for improvement",True,192.168.193.150,82.16,2.34,3,13,2,2025-05-25T15:10:04.134247,2025-05-25T15:10:04.134247,3.5,3.5,3.25,3.75,3.75
CSS-5596,CSS,11,2025-2026,2nd Semester,Female,3,4,4,3,4,3,4,3,4,3,3,3,4,4,4,4,3,4,4,4,3,Some improvements needed in teaching methods,"Some good points, some areas for improvement",The program meets basic expectations,True,192.168.83.198,88.75,2.4,3,15,0,2025-05-27T15:10:04.134247,2025-05-27T15:10:04.134247,3.5,3.5,3.25,4.0,3.75
CSS-2231,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,Teachers are very supportive and understanding,The curriculum could be more relevant to real-world applications,Love the hands-on learning approach,True,192.168.249.127,92.36,3.19,4,1,0,2025-05-29T15:10:04.134247,2025-05-29T15:10:04.134247,4.0,4.0,4.0,4.25,4.0
CSS-4418,CSS,11,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,The curriculum is relevant and well-structured,Average experience overall,Excellent facilities and resources available,True,192.168.209.152,90.91,3.22,3,16,2,2025-05-30T15:10:04.134247,2025-05-30T15:10:04.134247,4.0,4.0,4.0,4.5,4.0
CSS-6957,CSS,11,2025-2026,1st Semester,Male,2,2,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,The program meets basic expectations,Resources and facilities need upgrading,Not enough practical hands-on experience,True,192.168.99.250,72.43,0.85,2,14,4,2025-06-01T15:10:04.134247,2025-06-01T15:10:04.134247,2.0,2.0,2.0,2.25,2.0
CSS-6032,CSS,12,2025-2026,2nd Semester,Male,3,3,4,3,4,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,3,It's fine but could be more engaging,It's fine but could be more engaging,Some improvements needed in teaching methods,True,192.168.244.223,80.01,2.79,3,18,2,2025-06-03T15:10:04.134247,2025-06-03T15:10:04.134247,3.25,3.25,3.75,4.0,3.5
CSS-4064,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,The school provides great support services,The curriculum could be more relevant to real-world applications,I feel supported in my learning journey,True,192.168.69.8,95.97,2.99,4,15,2,2025-06-05T15:10:04.134247,2025-06-05T15:10:04.134247,4.0,4.0,4.0,4.25,4.0
CSS-3467,CSS,11,2025-2026,2nd Semester,Male,3,4,3,4,3,3,3,4,4,4,4,3,3,4,4,3,4,3,3,3,3,Some areas need improvement,Satisfactory learning environment,Some improvements needed in teaching methods,True,192.168.102.129,87.15,2.28,3,13,2,2025-06-07T15:10:04.134247,2025-06-07T15:10:04.134247,3.5,3.25,3.75,3.5,3.25
CSS-7923,CSS,11,2025-2026,1st Semester,Female,3,3,3,3,3,4,3,3,3,4,4,3,4,4,4,3,3,4,4,4,3,Satisfactory learning environment,Satisfactory learning environment,Some areas need improvement,True,192.168.50.76,80.88,2.26,3,6,1,2025-06-08T15:10:04.134247,2025-06-08T15:10:04.134247,3.0,3.25,3.5,3.75,3.75
CSS-1817,CSS,12,2025-2026,2nd Semester,Male,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,Resources are adequate but not exceptional,"Some good points, some areas for improvement","Some good points, some areas for improvement",True,192.168.166.64,82.05,2.42,3,3,0,2025-06-10T15:10:04.134247,2025-06-10T15:10:04.134247,3.25,4.0,3.75,4.0,3.5
CSS-5513,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,The teaching quality is excellent and very engaging,Resources are adequate but not exceptional,Teachers are very supportive and understanding,True,192.168.58.226,93.14,2.88,4,19,2,2025-06-12T15:10:04.134247,2025-06-12T15:10:04.134247,4.0,4.0,4.0,4.25,4.0
CSS-3802,CSS,11,2025-2026,2nd Semester,Female,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,The program meets basic expectations,Feel overwhelmed and unsupported,The learning pace is too fast for me,True,192.168.202.53,77.4,1.91,2,11,5,2025-06-14T15:10:04.134247,2025-06-14T15:10:04.134247,2.25,2.5,2.75,3.0,2.75
CSS-8811,CSS,11,2025-2026,1st Semester,Female,3,4,3,3,3,4,4,4,3,4,4,3,3,4,4,4,3,3,4,3,3,"Some good points, some areas for improvement",Satisfactory learning environment,The curriculum could be more relevant to real-world applications,True,192.168.190.79,83.3,2.44,3,7,0,2025-06-16T15:10:04.134247,2025-06-16T15:10:04.134247,3.25,3.75,3.5,3.75,3.25
CSS-1208,CSS,12,2025-2026,2nd Semester,Male,3,3,4,4,4,3,4,3,3,4,4,3,4,4,4,4,4,3,3,4,3,Some improvements needed in teaching methods,It's fine but could be more engaging,Learning pace is okay but could be better,True,192.168.171.122,81.95,2.33,3,13,1,2025-06-17T15:10:04.134247,2025-06-17T15:10:04.134247,3.5,3.5,3.5,4.0,3.5
CSS-1016,CSS,11,2025-2026,2nd Semester,Prefer not to say,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Teachers are very supportive and understanding,The curriculum could be more relevant to real-world applications,Great learning environment and helpful instructors,True,192.168.126.224,93.02,3.03,4,7,1,2025-06-19T15:10:04.134247,2025-06-19T15:10:04.134247,4.0,4.0,4.0,4.0,4.0
CSS-2538,CSS,11,2025-2026,1st Semester,Female,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,The teaching quality is excellent and very engaging,Resources are adequate but not exceptional,Teachers are very supportive and understanding,True,192.168.26.78,89.62,2.97,4,10,1,2025-06-21T15:10:04.134247,2025-06-21T15:10:04.134247,4.0,4.0,4.0,4.0,4.0
CSS-1222,CSS,12,2025-2026,2nd Semester,Male,4,3,3,4,3,3,3,4,3,4,4,4,3,4,3,4,3,3,4,3,3,Some areas need improvement,"Some good points, some areas for improvement",Resources are adequate but not exceptional,True,192.168.212.91,81.95,2.39,3,9,2,2025-06-23T15:10:04.134247,2025-06-23T15:10:04.134247,3.5,3.25,3.75,3.5,3.25
CSS-1339,CSS,11,2025-2026,2nd Semester,Female,3,4,4,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,3,4,3,The program meets basic expectations,"Some good points, some areas for improvement",Satisfactory learning environment,True,192.168.38.251,81.0,2.47,3,13,0,2025-06-25T15:10:04.134247,2025-06-25T15:10:04.134247,3.75,3.5,3.5,4.0,3.75
CSS-8056,CSS,11,2025-2026,1st Semester,Female,2,2,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,Satisfactory learning environment,Teaching methods need significant improvement,Resources and facilities need upgrading,True,192.168.93.53,73.76,1.56,2,2,1,2025-06-26T15:10:04.134247,2025-06-26T15:10:04.134247,2.25,2.5,2.75,3.0,2.75
CSS-6715,CSS,12,2025-2026,1st Semester,Male,2,2,2,2,1,2,2,2,2,3,2,3,2,3,3,2,2,2,1,2,2,The program meets basic expectations,The learning pace is too fast for me,Limited support for struggling students,True,192.168.228.85,70.86,1.19,1,12,4,2025-06-28T15:10:04.134247,2025-06-28T15:10:04.134247,2.0,1.75,2.5,2.5,1.75
CSS-3014,CSS,11,2025-2026,2nd Semester,Female,4,4,4,3,3,4,3,3,4,3,3,3,4,4,4,4,3,3,3,3,3,Resources are adequate but not exceptional,Satisfactory learning environment,Average experience overall,True,192.168.111.204,81.74,2.05,3,14,2,2025-06-30T15:10:04.134247,2025-06-30T15:10:04.134247,3.75,3.25,3.25,4.0,3.0
CSS-3410,CSS,11,2025-2026,2nd Semester,Other,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,Love the hands-on learning approach,Learning pace is okay but could be better,I feel supported in my learning journey,True,192.168.120.175,90.02,3.76,4,4,2,2025-07-02T15:10:04.134247,2025-07-02T15:10:04.134247,5.0,4.5,5.0,5.0,4.5
CSS-5828,CSS,12,2025-2026,2nd Semester,Male,5,5,5,4,4,5,4,4,5,4,4,4,5,5,5,5,4,4,5,4,5,Good balance between theory and practical work,Resources are adequate but not exceptional,Great learning environment and helpful instructors,True,192.168.4.117,95.77,3.62,4,1,0,2025-07-03T15:10:04.134247,2025-07-03T15:10:04.134247,4.75,4.25,4.25,5.0,4.25
CSS-6771,CSS,12,2025-2026,2nd Semester,Male,4,3,3,3,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,3,3,"Some good points, some areas for improvement",Some areas need improvement,The curriculum could be more relevant to real-world applications,True,192.168.170.214,86.0,2.35,3,0,0,2025-07-05T15:10:04.134247,2025-07-05T15:10:04.134247,3.25,3.5,3.5,3.75,3.75
CSS-3337,CSS,11,2025-2026,1st Semester,Female,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,4,3,3,3,Some areas need improvement,Satisfactory learning environment,The program meets basic expectations,True,192.168.255.188,83.77,2.0,3,6,1,2025-07-07T15:10:04.134247,2025-07-07T15:10:04.134247,3.0,3.25,3.25,3.5,3.25
CSS-5075,CSS,11,2025-2026,2nd Semester,Other,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,4,3,Some improvements needed in teaching methods,Satisfactory learning environment,Average experience overall,True,192.168.208.174,86.45,2.27,3,20,1,2025-07-09T15:10:04.134247,2025-07-09T15:10:04.134247,3.0,3.25,3.0,3.75,3.25
CSS-6283,CSS,12,2025-2026,1st Semester,Female,4,4,4,4,4,3,3,4,3,4,3,3,4,4,3,4,4,3,3,3,3,Some improvements needed in teaching methods,Satisfactory learning environment,Resources are adequate but not exceptional,True,192.168.206.149,77.41,2.29,3,4,2,2025-07-11T15:10:04.134247,2025-07-11T15:10:04.134247,4.0,3.5,3.25,3.75,3.25
CSS-5871,CSS,11,2025-2026,2nd Semester,Male,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,2,3,3,The program meets basic expectations,Not enough practical hands-on experience,Feel overwhelmed and unsupported,True,192.168.146.238,77.97,1.87,2,20,3,2025-07-13T15:10:04.134247,2025-07-13T15:10:04.134247,2.75,2.75,3.0,2.25,2.5
CSS-9254,CSS,11,2025-2026,2nd Semester,Female,3,4,4,3,4,4,3,4,3,3,4,3,4,3,4,4,3,3,3,4,3,It's fine but could be more engaging,The program meets basic expectations,Some improvements needed in teaching methods,True,192.168.240.176,79.59,2.36,3,11,1,2025-07-14T15:10:04.134247,2025-07-14T15:10:04.134247,3.5,3.75,3.25,3.75,3.25
CSS-1432,CSS,12,2025-2026,1st Semester,Other,4,3,3,3,3,4,3,3,4,3,3,4,3,4,4,4,3,3,3,3,3,Satisfactory learning environment,The program meets basic expectations,It's fine but could be more engaging,True,192.168.246.197,87.88,2.44,3,13,0,2025-07-16T15:10:04.134247,2025-07-16T15:10:04.134247,3.25,3.25,3.5,3.75,3.0
CSS-5806,CSS,12,2025-2026,1st Semester,Female,3,3,2,2,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,"Some good points, some areas for improvement",Limited support for struggling students,Curriculum feels outdated and irrelevant,True,192.168.14.194,80.54,1.61,2,12,1,2025-07-18T15:10:04.134247,2025-07-18T15:10:04.134247,2.5,2.75,2.5,3.0,2.5
CSS-5426,CSS,12,2025-2026,1st Semester,Male,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,3,3,The curriculum could be more relevant to real-world applications,The program meets basic expectations,The program meets basic expectations,True,192.168.213.253,87.45,2.22,3,20,0,2025-07-20T15:10:04.134247,2025-07-20T15:10:04.134247,3.25,3.0,3.25,4.0,3.5
CSS-2989,CSS,12,2025-2026,2nd Semester,Female,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,Some improvements needed in teaching methods,Satisfactory learning environment,"Some good points, some areas for improvement",True,192.168.190.150,84.4,2.41,3,16,2,2025-07-22T15:10:04.134247,2025-07-22T15:10:04.134247,3.0,3.0,3.25,3.25,3.25
CSS-3535,CSS,11,2025-2026,2nd Semester,Male,2,3,2,3,2,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,"Some good points, some areas for improvement",Curriculum feels outdated and irrelevant,Not satisfied with the learning environment,True,192.168.78.161,73.72,1.54,2,9,5,2025-07-23T15:10:04.134247,2025-07-23T15:10:04.134247,2.5,2.75,2.5,2.75,2.75
CSS-3507,CSS,11,2025-2026,1st Semester,Male,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,The teaching quality is excellent and very engaging,Average experience overall,Good balance between theory and practical work,True,192.168.155.226,94.4,3.6,4,3,2,2025-07-25T15:10:04.134247,2025-07-25T15:10:04.134247,4.75,4.0,4.25,5.0,4.0
CSS-2995,CSS,11,2025-2026,2nd Semester,Male,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Average experience overall,Some areas need improvement,Satisfactory learning environment,True,192.168.77.104,86.22,2.86,3,15,0,2025-07-27T15:10:04.134247,2025-07-27T15:10:04.134247,4.0,4.0,4.0,4.0,4.0
CSS-1354,CSS,12,2025-2026,1st Semester,Male,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,"Some good points, some areas for improvement",Limited support for struggling students,Need better mental health support services,True,192.168.48.37,74.59,1.54,2,7,1,2025-07-29T15:10:04.134247,2025-07-29T15:10:04.134247,2.25,2.75,2.25,3.0,2.75
CSS-2638,CSS,12,2025-2026,2nd Semester,Male,3,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,The program meets basic expectations,It's fine but could be more engaging,Satisfactory learning environment,True,192.168.246.151,85.18,2.24,3,15,1,2025-07-31T15:10:04.134247,2025-07-31T15:10:04.134247,3.25,3.5,3.0,4.0,3.0
CSS-3427,CSS,12,2025-2026,2nd Semester,Female,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,2,3,3,3,The program meets basic expectations,Feel overwhelmed and unsupported,The learning pace is too fast for me,True,192.168.8.73,77.6,1.69,2,14,0,2025-08-01T15:10:04.134247,2025-08-01T15:10:04.134247,2.5,2.75,2.5,2.75,2.75
CSS-6811,CSS,11,2025-2026,2nd Semester,Male,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,4,3,The curriculum could be more relevant to real-world applications,"Some good points, some areas for improvement",Resources are adequate but not exceptional,True,192.168.247.36,87.27,2.25,3,14,2,2025-08-03T15:10:04.134247,2025-08-03T15:10:04.134247,3.0,3.25,3.0,3.75,3.25
CSS-9602,CSS,11,2025-2026,2nd Semester,Other,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,3,3,4,4,3,The curriculum could be more relevant to real-world applications,It's fine but could be more engaging,Some areas need improvement,True,192.168.100.132,78.33,2.45,3,2,0,2025-08-05T15:10:04.134247,2025-08-05T15:10:04.134247,3.25,3.5,3.5,3.5,3.5
CSS-5963,CSS,12,2025-2026,1st Semester,Male,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,The program meets basic expectations,Need better mental health support services,Teaching methods need significant improvement,True,192.168.237.101,77.8,1.95,2,2,5,2025-08-07T15:10:04.134247,2025-08-07T15:10:04.134247,2.5,3.0,3.0,2.75,2.25
CSS-6703,CSS,12,2025-2026,1st Semester,Female,3,4,4,3,3,3,4,4,3,4,3,3,4,3,3,4,3,3,3,4,3,Satisfactory learning environment,"Some good points, some areas for improvement",Learning pace is okay but could be better,True,192.168.150.159,88.4,2.18,3,12,0,2025-08-09T15:10:04.134247,2025-08-09T15:10:04.134247,3.5,3.5,3.25,3.5,3.25
CSS-8805,CSS,11,2025-2026,2nd Semester,Other,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Learning pace is okay but could be better,It's fine but could be more engaging,Some improvements needed in teaching methods,True,192.168.83.195,91.75,3.22,3,7,2,2025-08-10T15:10:04.134247,2025-08-10T15:10:04.134247,4.0,4.0,4.0,4.0,4.0
